id,timestamp,price,volume,side,rpi
1562,1747628760560,0.2134,6.93,sell,0
1563,1747628760560,0.2134,118.32,sell,0
1564,1747628760560,0.2134,7.65,sell,0
1565,1747628760560,0.2134,70.99,sell,0
1566,1747628760560,0.2134,118.32,sell,0
1567,1747628760560,0.2134,135.22,sell,0
1568,1747628760560,0.2134,47.32,sell,0
1569,1747628813176,0.2135,528.86,buy,0
1570,1747628813184,0.2135,603.79,buy,0
1571,1747628815733,0.2136,51.59,buy,0
1572,1747628817150,0.2136,34.19,buy,0
1573,1747628817150,0.2136,53.59,buy,0
1574,1747628826043,0.2137,202.4,buy,0
1575,1747628922511,0.2139,404.86,sell,0
1576,1747628922511,0.2139,404.86,sell,0
1577,1747629000334,0.2138,26.99,sell,0
1578,1747629000334,0.2138,233.86,sell,0
1579,1747629000334,0.2138,26.99,sell,0
1580,1747629004362,0.2139,242.9,buy,0
1581,1747629040998,0.2138,242.9,buy,0
1582,1747629041003,0.2138,357.14,buy,0
1583,1747629042636,0.214,356.8,buy,0
1584,1747629049189,0.214,1205.12,sell,0
1585,1747629064722,0.2141,233.54,sell,0
1586,1747629067808,0.2141,28.02,buy,0
1587,1747629067821,0.2141,28.02,buy,0
1588,1747629067849,0.2141,32.69,buy,0
1589,1747629068666,0.2141,28.02,buy,0
1590,1747629068985,0.214,84.5,sell,0
1591,1747629100319,0.2137,84.46,sell,0
1592,1747629119062,0.2133,47.35,sell,0
1593,1747629120306,0.2132,7.95,sell,0
1594,1747629120306,0.2132,6.14,sell,0
1595,1747629120306,0.2132,6.57,sell,0
1596,1747629124795,0.2132,84.32,buy,0
1597,1747629125252,0.2134,317.44,buy,0
1598,1747629125252,0.2134,404.86,buy,0
1599,1747629127189,0.2134,49.25,buy,0
1600,1747629128021,0.2135,49.22,buy,0
1601,1747629138014,0.2136,42.17,sell,0
1602,1747629156066,0.2137,40.74,sell,0
1603,1747629156066,0.2137,36.86,sell,0
1604,1747629173417,0.2135,121.4,buy,0
1605,1747629213683,0.2136,84.34,sell,0
1606,1747629219496,0.2134,84.3,sell,0
1607,1747629219710,0.2133,26.99,sell,0
1608,1747629225031,0.2135,38.95,buy,0
1609,1747629225031,0.2135,36.88,buy,0
1610,1747629225031,0.2136,70.77,buy,0
1611,1747629288632,0.2133,404.86,buy,0
1612,1747629297102,0.2135,121.4,buy,0
1613,1747629298406,0.2136,84.34,buy,0
1614,1747629345755,0.2135,84.38,buy,0
1615,1747629354445,0.2138,84.36,buy,0
1616,1747629433476,0.2135,53.43,sell,0
1617,1747629450361,0.2131,84.56,sell,0
1618,1747629452035,0.2131,51.12,buy,0
1619,1747629453970,0.2133,269.3,buy,0
1620,1747629457926,0.2133,28.12,buy,0
1621,1747629457956,0.2133,117.2,buy,0
1622,1747629457958,0.2133,28.12,buy,0
1623,1747629457966,0.2133,28.12,buy,0
1624,1747629457967,0.2133,46.88,buy,0
1625,1747629458034,0.2133,28.12,buy,0
1626,1747629461222,0.2133,617.71,buy,0
1627,1747629461223,0.2133,583.12,buy,0
1628,1747629466303,0.2135,360.1,buy,0
1629,1747629475046,0.2133,55.97,sell,0
1630,1747629497000,0.2132,253.14,buy,0
1631,1747629506312,0.2133,752.42,buy,0
1632,1747629506312,0.2133,121.4,buy,0
1633,1747629574178,0.2137,404.86,sell,0
1634,1747629574178,0.2137,404.86,sell,0
1635,1747629574184,0.2137,404.86,sell,0
1636,1747629616801,0.213,5.95,sell,0
1637,1747629616801,0.213,7.42,sell,0
1638,1747629616801,0.213,33.24,sell,0
1639,1747629616801,0.213,6.68,sell,0
1640,1747629616801,0.213,78.76,sell,0
1641,1747629616801,0.213,138.14,sell,0
1642,1747629617095,0.213,84.2,buy,0
1643,1747629623017,0.2132,28.14,buy,0
1644,1747629623023,0.2132,28.14,buy,0
1645,1747629636157,0.213,138.37,sell,0
1646,1747629642479,0.2128,237.36,sell,0
1647,1747629660625,0.2125,5.64,sell,0
1648,1747629660625,0.2125,20.83,sell,0
1649,1747629660625,0.2125,404.86,sell,0
1650,1747629660625,0.2125,404.86,sell,0
1651,1747629662719,0.2123,407.36,sell,0
1652,1747629662719,0.2123,407.36,sell,0
1653,1747629665512,0.2122,15.13,sell,0
1654,1747629665512,0.2122,24.64,sell,0
1655,1747629665512,0.2122,404.86,sell,0
1656,1747629665512,0.2122,404.86,sell,0
1657,1747629665535,0.2122,84.18,buy,0
1658,1747629672330,0.2123,242.9,buy,0
1659,1747629676139,0.2121,5.12,sell,0
1660,1747629676139,0.2121,472.9,sell,0
1661,1747629676139,0.2121,390.32,sell,0
1662,1747629676145,0.2121,1552.5,sell,0
1663,1747629676146,0.2121,884.07,sell,0
1664,1747629676147,0.2121,5940.21,sell,0
1665,1747629677292,0.212,6.91,sell,0
1666,1747629677292,0.2119,84.14,sell,0
1667,1747629677292,0.212,8.68,sell,0
1668,1747629677292,0.2119,14.31,sell,0
1669,1747629677346,0.2119,385.1,buy,0
1670,1747629678808,0.2118,42.46,sell,0
1671,1747629678808,0.2118,141.64,sell,0
1672,1747629679597,0.2117,42.07,sell,0
1673,1747629679597,0.2118,208.26,sell,0
1674,1747629679597,0.2117,33.58,sell,0
1675,1747629679597,0.2117,8.49,sell,0
1676,1747629679597,0.2117,77.53,sell,0
1677,1747629679597,0.2118,42.07,sell,0
1678,1747629679597,0.2117,42.07,sell,0
1679,1747629679597,0.2117,42.07,sell,0
1680,1747629679598,0.2117,34.83,sell,0
1681,1747629679933,0.2116,31.5,sell,0
1682,1747629679933,0.2116,29.74,sell,0
1683,1747629679934,0.2116,42.06,sell,0
1684,1747629679934,0.2116,42.06,sell,0
1685,1747629679934,0.2116,42.06,sell,0
1686,1747629679934,0.2116,42.06,sell,0
1687,1747629681582,0.2117,242.9,buy,0
1688,1747629681654,0.2117,28.33,buy,0
1689,1747629681908,0.2116,289.1,buy,0
1690,1747629682927,0.2116,37.22,buy,0
1691,1747629682927,0.2116,47.03,buy,0
1692,1747629682927,0.2116,37.22,buy,0
1693,1747629682927,0.2116,37.22,buy,0
1694,1747629683534,0.2117,1225.61,buy,0
1695,1747629684555,0.2117,404.86,sell,0
1696,1747629685053,0.2118,49.62,buy,0
1697,1747629685171,0.2117,49.64,buy,0
1698,1747629685897,0.2116,28.35,buy,0
1699,1747629685903,0.2116,28.35,buy,0
1700,1747629685939,0.2116,2.49,buy,0
1701,1747629685939,0.2116,25.86,buy,0
1702,1747629686001,0.2117,28.34,buy,0
1703,1747629686003,0.2117,28.34,buy,0
1704,1747629686006,0.2117,47.23,buy,0
1705,1747629686009,0.2117,28.34,buy,0
1706,1747629686013,0.2117,28.34,buy,0
1707,1747629686019,0.2117,28.34,buy,0
1708,1747629686020,0.2117,28.34,buy,0
1709,1747629686021,0.2117,61.4,buy,0
1710,1747629686035,0.2117,28.34,buy,0
1711,1747629686059,0.2117,28.34,buy,0
1712,1747629686062,0.2117,19.87,buy,0
1713,1747629686062,0.2117,8.47,buy,0
1714,1747629686092,0.2117,28.34,buy,0
1715,1747629686093,0.2117,33.06,buy,0
1716,1747629686097,0.2117,28.34,buy,0
1717,1747629686107,0.2117,28.34,buy,0
1718,1747629686109,0.2117,47.23,buy,0
1719,1747629686109,0.2117,28.34,buy,0
1720,1747629686111,0.2117,28.34,buy,0
1721,1747629686113,0.2117,28.34,buy,0
1722,1747629686118,0.2117,47.23,buy,0
1723,1747629686125,0.2117,28.34,buy,0
1724,1747629686131,0.2117,28.34,buy,0
1725,1747629686161,0.2117,28.34,buy,0
1726,1747629686175,0.2117,13.81,buy,0
1727,1747629686175,0.2117,33.42,buy,0
1728,1747629686183,0.2117,47.23,buy,0
1729,1747629686183,0.2117,33.06,buy,0
1730,1747629686184,0.2117,94.47,buy,0
1731,1747629686187,0.2117,28.34,buy,0
1732,1747629686189,0.2117,47.23,buy,0
1733,1747629686190,0.2117,28.34,buy,0
1734,1747629686191,0.2117,28.34,buy,0
1735,1747629686192,0.2117,28.34,buy,0
1736,1747629686193,0.2117,28.34,buy,0
1737,1747629686194,0.2117,28.34,buy,0
1738,1747629686194,0.2117,56.68,buy,0
1739,1747629686194,0.2117,28.34,buy,0
1740,1747629686195,0.2117,28.34,buy,0
1741,1747629686197,0.2117,28.34,buy,0
1742,1747629686198,0.2117,28.34,buy,0
1743,1747629686200,0.2117,28.34,buy,0
1744,1747629686203,0.2117,28.34,buy,0
1745,1747629686204,0.2117,28.34,buy,0
1746,1747629686204,0.2117,47.23,buy,0
1747,1747629686205,0.2117,56.68,buy,0
1748,1747629686205,0.2117,28.34,buy,0
1749,1747629686206,0.2117,28.34,buy,0
1750,1747629686206,0.2117,28.34,buy,0
1751,1747629686208,0.2117,28.34,buy,0
1752,1747629686211,0.2117,28.34,buy,0
1753,1747629686213,0.2117,28.34,buy,0
1754,1747629686215,0.2117,28.34,buy,0
1755,1747629686217,0.2117,47.23,buy,0
1756,1747629686218,0.2117,94.47,buy,0
1757,1747629686219,0.2117,47.23,buy,0
1758,1747629686230,0.2117,37.78,buy,0
1759,1747629686243,0.2117,28.34,buy,0
1760,1747629686252,0.2117,28.34,buy,0
1761,1747629689857,0.2115,78.76,sell,0
1762,1747629689857,0.2115,5.95,sell,0
1763,1747629689857,0.2115,82.56,sell,0
1764,1747629689857,0.2115,5.25,sell,0
1765,1747629689857,0.2115,47.4,sell,0
1766,1747629689857,0.2115,6.14,sell,0
1767,1747629691164,0.2116,70.88,buy,0
1768,1747629698136,0.2115,1237.23,buy,0
1769,1747629698446,0.2115,404.86,sell,0
1770,1747629698446,0.2115,404.86,sell,0
1771,1747629698947,0.2115,404.86,sell,0
1772,1747629702683,0.2114,349.69,sell,0
1773,1747629710028,0.2116,28.35,buy,0
1774,1747629710033,0.2116,28.35,buy,0
1775,1747629710035,0.2116,47.25,buy,0
1776,1747629710040,0.2116,28.35,buy,0
1777,1747629710045,0.2116,28.35,buy,0
1778,1747629710131,0.2116,28.35,buy,0
1779,1747629710133,0.2116,28.35,buy,0
1780,1747629723631,0.2119,1220.56,buy,0
1781,1747629725949,0.2119,82.62,sell,0
1782,1747629757388,0.2122,47.12,sell,0
1783,1747629757395,0.2121,404.86,sell,0
1784,1747629757395,0.2121,404.86,sell,0
1785,1747629763045,0.2121,404.86,sell,0
1786,1747629763045,0.2121,1588.8,sell,0
1787,1747629768044,0.2121,404.86,sell,0
1788,1747629768044,0.2121,404.86,sell,0
1789,1747629773044,0.212,37.7,sell,0
1790,1747629774118,0.2122,37.11,buy,0
1791,1747629774118,0.2122,360.8,buy,0
1792,1747629783896,0.2123,82.62,buy,0
1793,1747629783896,0.2123,90.63,buy,0
1794,1747629783900,0.2123,516.78,buy,0
1795,1747629783901,0.2123,584.35,buy,0
1796,1747629784977,0.2124,1192.74,buy,0
1797,1747629787888,0.2125,1234.63,buy,0
1798,1747629873768,0.2126,404.86,sell,0
1799,1747629897554,0.2126,83.52,sell,0
1800,1747629917277,0.2125,83.52,sell,0
1801,1747629917332,0.2124,71.97,buy,0
1802,1747629917332,0.2124,37.06,buy,0
1803,1747629917332,0.2124,41.57,buy,0
1804,1747629917336,0.2124,2000,buy,0
1805,1747629917341,0.2124,323.96,buy,0
1806,1747629917378,0.2124,323.96,buy,0
1807,1747629917378,0.2124,2000,buy,0
1808,1747629917396,0.2124,404.86,sell,0
1809,1747629917396,0.2124,404.86,sell,0
1810,1747629917581,0.2124,404.86,sell,0
1811,1747629917581,0.2124,404.86,sell,0
1812,1747629962038,0.2123,37.11,buy,0
1813,1747629962038,0.2123,37.11,buy,0
1814,1747629962038,0.2123,37.11,buy,0
1815,1747629962038,0.2123,44.77,buy,0
1816,1747629962040,0.2123,1049.96,buy,0
1817,1747629972228,0.2123,27.02,sell,0
1818,1747629991531,0.2124,502.54,buy,0
1819,1747630086044,0.212,367.16,sell,0
1820,1747630086044,0.212,83.14,sell,0
1821,1747630086044,0.212,404.86,sell,0
1822,1747630086077,0.2119,1147.42,sell,0
1823,1747630086077,0.2119,404.86,sell,0
1824,1747630086077,0.2119,404.86,sell,0
1825,1747630086077,0.2119,92.91,sell,0
1826,1747630086181,0.212,404.86,buy,0
1827,1747630111566,0.2116,83.4,buy,0
1828,1747630111566,0.2116,1246.68,buy,0
1829,1747630130706,0.2114,1192.39,buy,0
1830,1747630187948,0.2113,5,sell,0
1831,1747630187948,0.2113,9.7,sell,0
1832,1747630187955,0.2113,44.07,sell,1
1833,1747630189407,0.2112,6.71,sell,0
1834,1747630189407,0.2112,47.34,sell,0
1835,1747630190481,0.2111,404.86,sell,0
1836,1747630190481,0.2111,118.77,sell,0
1837,1747630190481,0.2111,156.9,sell,0
1838,1747630190482,0.2111,168.31,sell,0
1839,1747630190483,0.2111,79.65,sell,0
1840,1747630190491,0.211,47.86,sell,0
1841,1747630190491,0.211,7.1,sell,0
1842,1747630190491,0.211,119.67,sell,0
1843,1747630190491,0.211,71.8,sell,0
1844,1747630190491,0.211,136.76,sell,0
1845,1747630190491,0.211,404.86,sell,0
1846,1747630190506,0.211,404.86,sell,0
1847,1747630190515,0.211,404.86,sell,0
1848,1747630190579,0.211,2323.96,buy,0
1849,1747630191147,0.2112,233.35,buy,0
1850,1747630191147,0.2112,83.46,buy,0
1851,1747630191154,0.2112,976.62,buy,0
1852,1747630192528,0.2113,59.14,buy,0
1853,1747630193120,0.2113,49.73,buy,0
1854,1747630193437,0.2113,49.73,buy,0
1855,1747630196298,0.2112,33.14,buy,0
1856,1747630200847,0.2111,153.4,buy,0
1857,1747630207741,0.2109,12.1,sell,0
1858,1747630207741,0.2109,146.99,sell,0
1859,1747630207741,0.2109,7.42,sell,0
1860,1747630214086,0.2108,83.46,sell,0
1861,1747630214086,0.2108,11.24,sell,0
1862,1747630214123,0.2108,105.5,buy,0
1863,1747630216557,0.2107,7.65,sell,0
1864,1747630223313,0.211,66.35,buy,0
1865,1747630277969,0.211,84,buy,0
1866,1747630292380,0.2111,306.25,buy,0
1867,1747630298730,0.2111,83.98,buy,0
1868,1747630326884,0.2111,50.1,sell,0
1869,1747630356137,0.2109,83.98,sell,0
1870,1747630377911,0.2108,36.83,buy,0
1871,1747630382673,0.2106,29.63,sell,0
1872,1747630382673,0.2106,239.78,sell,0
1873,1747630398668,0.2108,0.52,buy,0
1874,1747630398668,0.2108,56.88,buy,0
1875,1747630400273,0.2109,71.12,buy,0
1876,1747630436192,0.2109,83.96,buy,0
1877,1747630443072,0.2106,84.02,sell,0
1878,1747630444784,0.2105,5.76,sell,0
1879,1747630444784,0.2105,572.32,sell,0
1880,1747630444784,0.2105,852.85,sell,0
1881,1747630444784,0.2105,712.58,sell,0
1882,1747630445798,0.2104,33.24,sell,0
1883,1747630445930,0.2103,8.68,sell,0
1884,1747630445930,0.2103,1.65,sell,0
1885,1747630445930,0.2103,404.86,sell,0
1886,1747630445930,0.2103,7.95,sell,0
1887,1747630466723,0.2104,83.98,sell,0
1888,1747630500230,0.2103,59.74,sell,0
1889,1747630500230,0.2103,37.44,sell,0
1890,1747630500230,0.2103,37.44,sell,0
1891,1747630500233,0.2103,126.35,sell,0
1892,1747630500233,0.2103,270.24,sell,0
1893,1747630519669,0.2101,149.46,sell,0
1894,1747630519669,0.2101,84,sell,0
1895,1747630519669,0.2101,137.03,sell,0
1896,1747630521476,0.2101,83.86,sell,0
1897,1747630521476,0.2101,149.73,sell,0
1898,1747630523064,0.2102,404.86,buy,0
1899,1747630523064,0.2102,404.86,buy,0
1900,1747630530112,0.2102,149.41,sell,0
1901,1747630539224,0.2103,268.94,sell,0
1902,1747630539224,0.2103,404.86,sell,0
1903,1747630539224,0.2103,135.92,sell,0
1904,1747630539226,0.2102,255.45,sell,0
1905,1747630539226,0.2102,404.86,sell,0
1906,1747630539236,0.2101,1226.61,sell,0
1907,1747630539236,0.2101,404.86,sell,0
1908,1747630539517,0.2102,83.96,buy,0
1909,1747630539517,0.2102,1235.05,buy,0
1910,1747630560384,0.2105,43.59,sell,0
1911,1747630577190,0.2103,404.86,buy,0
1912,1747630579517,0.2104,82.86,buy,0
1913,1747630619109,0.2109,106.23,buy,0
1914,1747630619109,0.2109,298.63,buy,0
1915,1747630619109,0.2109,404.86,buy,0
1916,1747630622283,0.211,37.91,buy,0
1917,1747630622284,0.211,28.43,buy,0
1918,1747630622381,0.211,28.43,buy,0
1919,1747630622385,0.211,37.91,buy,0
1920,1747630622388,0.211,28.43,buy,0
1921,1747630622392,0.211,28.43,buy,0
1922,1747630622404,0.211,28.43,buy,0
1923,1747630622411,0.211,28.43,buy,0
1924,1747630622451,0.211,28.43,buy,0
1925,1747630622480,0.211,118.48,buy,0
1926,1747630622487,0.211,35.84,buy,0
1927,1747630622487,0.211,11.55,buy,0
1928,1747630622488,0.211,71.09,buy,0
1929,1747630622489,0.211,28.43,buy,0
1930,1747630622503,0.211,28.43,buy,0
1931,1747630622845,0.211,28.43,buy,0
1932,1747630633186,0.2111,115.8,buy,0
1933,1747630642403,0.2111,115.55,buy,0
1934,1747630726366,0.2111,83.12,sell,0
1935,1747630726366,0.2111,116.05,sell,0
1936,1747630818905,0.2111,83.12,sell,0
1937,1747630820633,0.211,83.12,sell,0
1938,1747630825160,0.2108,82.98,buy,0
1939,1747630825160,0.2108,404.86,buy,0
1940,1747630825160,0.2108,404.86,buy,0
1941,1747630825409,0.2109,48.33,buy,0
1942,1747630825409,0.2109,37.34,buy,0
1943,1747630825415,0.2109,404.86,buy,0
1944,1747630825415,0.2109,319.19,buy,0
1945,1747630825611,0.2108,80.86,sell,0
1946,1747630825956,0.2107,404.86,buy,0
1947,1747630826627,0.2107,404.86,buy,0
1948,1747630826627,0.2107,404.86,buy,0
1949,1747630838983,0.2106,83.06,buy,0
1950,1747630844445,0.2107,83.04,buy,0
1951,1747630866043,0.2107,79.22,sell,0
1952,1747630871656,0.2108,915.62,buy,0
1953,1747630871661,0.2108,278.66,buy,0
1954,1747630871695,0.2108,26.23,buy,0
1955,1747630885697,0.2107,79.12,buy,0
1956,1747630917593,0.2104,79.06,buy,0
1957,1747630927637,0.2105,79.06,buy,0
1958,1747630936729,0.2106,79.06,sell,0
1959,1747630948747,0.2104,37.42,buy,0
1960,1747630963476,0.2102,82.98,sell,0
1961,1747630988613,0.2107,10,buy,0
1962,1747631030731,0.2101,117.39,sell,0
1963,1747631060543,0.2102,77.74,sell,0
1964,1747631065834,0.21,24.23,sell,0
1965,1747631065834,0.21,5.6,sell,0
1966,1747631065834,0.21,292.26,sell,0
1967,1747631065834,0.21,5.95,sell,0
1968,1747631065834,0.21,47.61,sell,0
1969,1747631065834,0.21,4.81,sell,0
1970,1747631065834,0.21,100,sell,0
1971,1747631065834,0.21,1552.5,sell,0
1972,1747631065834,0.21,6.91,sell,0
1973,1747631065834,0.21,53.31,sell,0
1974,1747631065834,0.21,211.65,sell,0
1975,1747631065834,0.21,16.12,sell,0
1976,1747631065839,0.21,250,sell,0
1977,1747631065839,0.21,400.27,sell,0
1978,1747631065839,0.21,201,sell,0
1979,1747631065839,0.21,100,sell,0
1980,1747631065839,0.21,142.85,sell,0
1981,1747631065839,0.21,856.23,sell,0
1982,1747631065839,0.21,78.76,sell,0
1983,1747631065839,0.21,379.62,sell,0
1984,1747631065850,0.21,64.88,sell,0
1985,1747631065851,0.21,11.04,sell,0
1986,1747631065851,0.21,393.82,sell,0
1987,1747631066209,0.21,71.33,buy,0
1988,1747631066209,0.21,404.86,buy,0
1989,1747631107422,0.2103,404.86,sell,0
1990,1747631108547,0.2104,447.77,buy,0
1991,1747631108547,0.2104,762.07,buy,0
1992,1747631117780,0.2108,1197.96,sell,0
1993,1747631119654,0.2107,1552.22,sell,0
1994,1747631119654,0.2107,771.74,sell,0
1995,1747631120666,0.2106,28.49,buy,0
1996,1747631130581,0.2105,120,sell,0
1997,1747631140950,0.2108,848.8,buy,0
1998,1747631140950,0.2108,77.34,buy,0
1999,1747631140950,0.2108,1475.16,buy,0
2000,1747631140958,0.2109,1069.6,buy,0
2001,1747631140958,0.2109,77.4,buy,0
2002,1747631140958,0.2109,404.86,buy,0
2003,1747631141056,0.2109,1197.96,buy,0
2004,1747631141061,0.2109,16.49,buy,0
2005,1747631144544,0.211,1498.48,sell,0
2006,1747631150335,0.2111,115.61,buy,0
2007,1747631160365,0.2109,78.12,sell,0
2008,1747631223253,0.2107,77.82,sell,0
2009,1747631232226,0.2106,77.82,sell,0
2010,1747631242365,0.2106,501.42,buy,0
2011,1747631251144,0.2108,78.8,sell,0
2012,1747631276584,0.2107,404.86,sell,0
2013,1747631276584,0.2107,404.86,sell,0
2014,1747631467156,0.2115,5.94,buy,0
2015,1747631467156,0.2115,78.7,buy,0
2016,1747631503310,0.2114,78.68,sell,0
2017,1747631522633,0.2112,78.64,sell,0
2018,1747631559681,0.211,78.68,sell,0
2019,1747631606727,0.2111,78.68,sell,0
2020,1747631615617,0.211,78.68,sell,0
2021,1747631691147,0.2112,404.86,buy,0
2022,1747631723901,0.2111,64.95,buy,0
2023,1747631723901,0.2111,37.32,buy,0
2024,1747631735575,0.2111,37.32,sell,0
2025,1747631735575,0.2111,41.42,sell,0
2026,1747631765372,0.2111,404.86,sell,0
2027,1747631778757,0.211,78.5,sell,0
2028,1747631810450,0.211,404.86,sell,0
2029,1747631833342,0.211,78.32,buy,0
2030,1747631854008,0.2115,78.32,buy,0
2031,1747631868477,0.2117,120.59,buy,0
2032,1747631922294,0.212,8.67,buy,0
2033,1747631922294,0.212,6.9,buy,0
2034,1747631939780,0.212,211.75,sell,0
2035,1747631971209,0.2121,117.95,buy,0
2036,1747631975771,0.2123,28.26,buy,0
2037,1747631975953,0.2123,47.1,buy,0
2038,1747631975957,0.2123,28.26,buy,0
2039,1747631975972,0.2123,47.1,buy,0
2040,1747631975977,0.2123,28.26,buy,0
2041,1747632072728,0.2119,23.55,buy,0
2042,1747632086185,0.2119,46.17,sell,0
2043,1747632086185,0.2119,38.93,sell,0
2044,1747632110119,0.2117,412.85,sell,0
2045,1747632139347,0.2114,982.48,sell,0
2046,1747632139347,0.2114,404.86,sell,0
2047,1747632139347,0.2113,78.28,sell,0
2048,1747632139347,0.2114,404.86,sell,0
2049,1747632139347,0.2113,1085.88,sell,0
2050,1747632139347,0.2114,223.18,sell,0
2051,1747632139347,0.2113,404.86,sell,0
2052,1747632199064,0.2114,77.88,buy,0
2053,1747632211807,0.2114,77.88,buy,0
2054,1747632292392,0.2113,1247.12,buy,0
2055,1747632316655,0.2111,122.75,sell,0
2056,1747632412716,0.2114,984.7,buy,0
2057,1747632412716,0.2114,238.79,buy,0
2058,1747632415687,0.2115,78.04,sell,0
2059,1747632423573,0.2114,1205.6,sell,0
2060,1747632464897,0.2111,78,sell,0
2061,1747632561368,0.2112,78.02,buy,0
2062,1747632572328,0.2113,404.86,buy,0
2063,1747632572328,0.2113,78.02,buy,0
2064,1747632572328,0.2113,404.86,buy,0
2065,1747632572328,0.2113,6470.54,buy,1
2066,1747632611802,0.2112,78.16,sell,0
2067,1747632618657,0.2112,41.17,buy,0
2068,1747632646648,0.2109,78.24,buy,0
2069,1747632647127,0.211,1193.93,buy,0
2070,1747632649920,0.2112,78.24,buy,0
2071,1747632650845,0.2113,1241.56,buy,0
2072,1747632650845,0.2113,78.2,buy,0
2073,1747632651072,0.2115,404.86,sell,0
2074,1747632651078,0.2116,77.86,buy,0
2075,1747632651078,0.2116,591.8,buy,0
2076,1747632651078,0.2116,651,buy,0
2077,1747632651138,0.2116,404.86,sell,0
2078,1747632651138,0.2116,404.86,sell,0
2079,1747632651173,0.2115,78.36,sell,0
2080,1747632651173,0.2115,404.86,sell,0
2081,1747632651173,0.2115,404.86,sell,0
2082,1747632651173,0.2116,404.86,sell,0
2083,1747632651173,0.2116,404.86,sell,0
2084,1747632651180,0.2117,165.87,buy,0
2085,1747632651182,0.2117,238.99,buy,0
2086,1747632651236,0.2117,95.14,buy,0
2087,1747632651236,0.2117,203.04,buy,0
2088,1747632651241,0.2117,985.46,buy,0
2089,1747632651274,0.2116,404.86,sell,0
2090,1747632651274,0.2116,78.36,sell,0
2091,1747632651274,0.2117,404.86,sell,0
2092,1747632651274,0.2117,78.56,sell,0
2093,1747632651274,0.2117,404.86,sell,0
2094,1747632651299,0.2118,500,buy,0
2095,1747632651330,0.2117,78,sell,0
2096,1747632651336,0.2117,78,sell,0
2097,1747632651336,0.2117,326.86,sell,0
2098,1747632651377,0.2117,78.56,sell,0
2099,1747632651384,0.2117,78.56,sell,0
2100,1747632651384,0.2116,78.56,sell,0
2101,1747632651384,0.2117,248.3,sell,0
2102,1747632651384,0.2117,404.86,sell,0
2103,1747632651398,0.2119,78.56,buy,0
2104,1747632651398,0.2119,500,buy,0
2105,1747632651417,0.2119,57.99,buy,0
2106,1747632651424,0.2119,500,buy,0
2107,1747632651424,0.212,1052.5,buy,0
2108,1747632651429,0.212,817.12,buy,0
2109,1747632651436,0.212,78.56,buy,0
2110,1747632651436,0.2121,120.17,buy,0
2111,1747632651436,0.2121,78.56,buy,0
2112,1747632651436,0.2121,1275.21,buy,0
2113,1747632651441,0.2121,1724.79,buy,0
2114,1747632651458,0.2118,250.62,sell,0
2115,1747632651458,0.2119,79,sell,0
2116,1747632651458,0.212,75.24,sell,0
2117,1747632651477,0.2119,55.28,buy,0
2118,1747632651478,0.2119,444.72,buy,0
2119,1747632651489,0.2122,75.24,buy,0
2120,1747632651509,0.2119,37.21,sell,0
2121,1747632651509,0.2119,293.23,sell,0
2122,1747632651509,0.2119,37.21,sell,0
2123,1747632651509,0.2119,37.21,sell,0
2124,1747632651511,0.2119,293.23,sell,0
2125,1747632651511,0.2119,111.63,sell,0
2126,1747632651532,0.2121,3000,buy,0
2127,1747632651536,0.212,233.24,sell,0
2128,1747632651611,0.212,404.86,sell,0
2129,1747632651630,0.212,51.11,buy,0
2130,1747632651836,0.212,37.21,sell,0
2131,1747632651872,0.212,404.86,sell,0
2132,1747632651877,0.212,59.72,sell,0
2133,1747632651878,0.212,37.21,sell,0
2134,1747632651881,0.212,37.21,sell,0
2135,1747632651898,0.212,53.34,sell,0
2136,1747632651899,0.212,37.21,sell,0
2137,1747632651900,0.212,37.21,sell,0
2138,1747632651959,0.212,49.84,sell,0
2139,1747632651960,0.212,37.21,sell,0
2140,1747632651960,0.212,37.21,sell,0
2141,1747632651968,0.2121,285.86,buy,0
2142,1747632651971,0.2121,981.37,buy,0
2143,1747632651971,0.2121,76.24,buy,0
2144,1747632651971,0.2121,1420.79,buy,0
2145,1747632651972,0.212,404.86,sell,0
2146,1747632652045,0.2121,51.66,sell,0
2147,1747632652047,0.2121,37.21,sell,0
2148,1747632652047,0.2121,37.21,sell,0
2149,1747632652075,0.2122,76.58,buy,0
2150,1747632652080,0.2121,278.78,sell,0
2151,1747632652096,0.2121,76.58,buy,0
2152,1747632652139,0.212,37.21,sell,0
2153,1747632652139,0.212,60.8,sell,0
2154,1747632652311,0.2122,2323.96,sell,0
2155,1747632652361,0.2122,77.38,buy,0
2156,1747632652382,0.2122,77.38,buy,0
2157,1747632652401,0.2123,75.24,buy,0
2158,1747632652428,0.2123,77.24,buy,0
2159,1747632652456,0.2123,77.24,buy,0
2160,1747632652477,0.2123,77.24,buy,0
2161,1747632652531,0.2123,42.51,buy,0
2162,1747632652531,0.2124,75.24,buy,0
2163,1747632652531,0.2124,385.78,buy,0
2164,1747632652539,0.2124,879.68,buy,0
2165,1747632652539,0.2124,1194.29,buy,0
2166,1747632652675,0.2124,42.51,buy,0
2167,1747632652675,0.2124,77.18,buy,0
2168,1747632652745,0.2125,1420.79,buy,0
2169,1747632652745,0.2125,75.24,buy,0
2170,1747632652789,0.2124,77.18,sell,0
2171,1747632652789,0.2123,77.18,sell,0
2172,1747632652789,0.2123,2246.78,sell,0
2173,1747632652819,0.2124,65.36,buy,0
